XP,YP,ZP,PID
4815,10555,2085.75891113,445
4815,10625,2096.56869507,446
4815,10635,2096.34805298,447
4815,10645,2096.47576904,448
4815,10655,2096.87875366,449
4815,10665,2097.50283813,450
4815,10675,2098.53845215,451
4815,10685,2100.16244507,452
4815,10695,2102.34277344,453
4815,10705,2105.14138794,454
4815,10715,2108.83096313,455
4815,10835,2141.79544067,456
4815,10855,2140.34829712,457
4815,10865,2138.86499023,458
4815,10895,2134.57391357,459
4815,10905,2134.94241333,460
4815,10985,2159.73001099,461
4815,10995,2164.84506226,462
4815,11005,2170.34890747,463
4815,11075,2211.34454346,464
4815,11085,2216.21575928,465
4825,10285,2096.2243042,466
4825,10335,2101.20950317,467
4825,10355,2094.03909302,468
4825,10365,2095.43603516,469
4825,10375,2101.26519775,470
