PID1,PID2,PID3,TRIANGLE,SURFACE,PIT,TOPO
920,4570,4569,4965,1,1,1
920,4482,4570,4966,1,1,1
920,4481,4482,4967,1,1,1
921,4570,4482,4968,1,1,1
921,4571,4570,4969,1,1,1
921,4483,4571,4970,1,1,1
921,4482,4483,4971,1,1,1
4483,4572,4571,4972,1,1,1
4483,4484,4572,4973,1,1,1
4484,4573,4572,4974,1,1,1
4484,4485,4573,4975,1,1,1
4574,4573,4485,4976,1,1,1
4574,4485,4486,4977,1,1,1
922,4574,4486,4978,1,1,1
922,4575,4574,4979,1,1,1
922,4487,4575,4980,1,1,1
922,4486,4487,4981,1,1,1
923,4575,4487,4982,1,1,1
923,4576,4575,4983,1,1,1
923,4488,4576,4984,1,1,1
923,4487,4488,4985,1,1,1
924,4576,4488,4986,1,1,1
924,4577,4576,4987,1,1,1
924,4489,4577,4988,1,1,1
924,4488,4489,4989,1,1,1
925,4577,4489,4990,1,1,1
925,926,4577,4991,1,1,1
925,4490,926,4992,1,1,1
925,4489,4490,4993,1,1,1
926,4491,4578,4994,1,1,1
926,4490,4491,4995,1,1,1
927,4578,4491,4996,1,1,1
927,990,4578,4997,1,1,1
927,4492,990,4998,1,1,1
927,4491,4492,4999,1,1,1
928,990,4492,5000,1,1,1
928,4579,990,5001,1,1,1
928,4493,4579,5002,1,1,1
928,4492,4493,5003,1,1,1
929,4579,4493,5004,1,1,1
929,4580,4579,5005,1,1,1
929,4494,4580,5006,1,1,1
929,4493,4494,5007,1,1,1
930,4580,4494,5008,1,1,1
930,4581,4580,5009,1,1,1
930,4495,4581,5010,1,1,1
930,4494,4495,5011,1,1,1
931,4581,4495,5012,1,1,1
931,4582,4581,5013,1,1,1
931,4496,4582,5014,1,1,1
931,4495,4496,5015,1,1,1
932,4582,4496,5016,1,1,1
932,4583,4582,5017,1,1,1
932,4497,4583,5018,1,1,1
932,4496,4497,5019,1,1,1
4498,4583,4497,5020,1,1,1
4498,4584,4583,5021,1,1,1
933,4584,4498,5022,1,1,1
933,4585,4584,5023,1,1,1
933,4499,4585,5024,1,1,1
933,4498,4499,5025,1,1,1
934,4585,4499,5026,1,1,1
934,4586,4585,5027,1,1,1
934,4500,4586,5028,1,1,1
934,4499,4500,5029,1,1,1
4586,4501,4587,5030,1,1,1
4586,4500,4501,5031,1,1,1
935,4587,4501,5032,1,1,1
935,4588,4587,5033,1,1,1
935,4502,4588,5034,1,1,1
935,4501,4502,5035,1,1,1
936,4588,4502,5036,1,1,1
936,4589,4588,5037,1,1,1
936,4503,4589,5038,1,1,1
936,4502,4503,5039,1,1,1
937,4589,4503,5040,1,1,1
937,4503,4504,5041,1,1,1
4504,938,937,5042,1,1,1
938,4505,4590,5043,1,1,1
939,4590,4505,5044,1,1,1
939,4591,4590,5045,1,1,1
939,4506,4591,5046,1,1,1
939,4505,4506,5047,1,1,1
940,4591,4506,5048,1,1,1
940,4592,4591,5049,1,1,1
940,4507,4592,5050,1,1,1
940,4506,4507,5051,1,1,1
941,4592,4507,5052,1,1,1
941,4593,4592,5053,1,1,1
941,4508,4593,5054,1,1,1
941,4507,4508,5055,1,1,1
4508,4594,4593,5056,1,1,1
4508,4509,4594,5057,1,1,1
4509,1002,4594,5058,1,1,1
4509,4510,1002,5059,1,1,1
1002,4510,4511,5060,1,1,1
942,1002,4511,5061,1,1,1
942,4595,1002,5062,1,1,1
942,4512,4595,5063,1,1,1
942,4511,4512,5064,1,1,1
943,4595,4512,5065,1,1,1
943,4512,4513,5066,1,1,1
4513,4596,943,5067,1,1,1
4513,4514,4596,5068,1,1,1
4597,4596,4514,5069,1,1,1
4597,4514,4515,5070,1,1,1
4598,4597,4515,5071,1,1,1
4598,4515,944,5072,1,1,1
944,4599,4598,5073,1,1,1
944,945,4599,5074,1,1,1
945,4600,4599,5075,1,1,1
945,4516,4600,5076,1,1,1
946,4600,4516,5077,1,1,1
946,4601,4600,5078,1,1,1
946,4517,4601,5079,1,1,1
946,4516,4517,5080,1,1,1
4602,4601,4517,5081,1,1,1
4602,4517,4518,5082,1,1,1
4603,4602,4518,5083,1,1,1
4603,4518,4519,5084,1,1,1
4604,4603,4519,5085,1,1,1
4606,4605,4520,5086,1,1,1
4606,4520,4521,5087,1,1,1
4607,4606,4521,5088,1,1,1
4607,4521,4522,5089,1,1,1
4607,883,1009,5090,1,1,1
4607,4522,883,5091,1,1,1
883,947,1009,5092,1,1,1
947,948,4608,5093,1,1,1
947,883,948,5094,1,1,1
948,4609,4608,5095,1,1,1
948,949,4609,5096,1,1,1
949,4610,4609,5097,1,1,1
949,4523,4610,5098,1,1,1
950,4610,4523,5099,1,1,1
950,4611,4610,5100,1,1,1
950,4524,4611,5101,1,1,1
950,4523,4524,5102,1,1,1
951,4611,4524,5103,1,1,1
951,4612,4611,5104,1,1,1
951,4525,4612,5105,1,1,1
951,4524,4525,5106,1,1,1
952,4612,4525,5107,1,1,1
952,4525,4526,5108,1,1,1
953,952,4526,5109,1,1,1
953,4526,4527,5110,1,1,1
1014,953,4527,5111,1,1,1
1014,4527,4528,5112,1,1,1
4529,1014,4528,5113,1,1,1
4529,831,4613,5114,1,1,1
4442,4614,954,5115,1,1,1
4614,4442,4530,5116,1,1,1
4615,4614,4530,5117,1,1,1
4615,4530,4531,5118,1,1,1
4531,4616,4615,5119,1,1,1
4531,4532,4616,5120,1,1,1
955,4616,4532,5121,1,1,1
955,4617,4616,5122,1,1,1
955,4533,4617,5123,1,1,1
955,4532,4533,5124,1,1,1
4533,4618,4617,5125,1,1,1
4533,4534,4618,5126,1,1,1
4534,4619,4618,5127,1,1,1
4534,891,4619,5128,1,1,1
4620,4619,891,5129,1,1,1
4620,891,892,5130,1,1,1
956,4620,892,5131,1,1,1
956,892,957,5132,1,1,1
957,4621,956,5133,1,1,1
957,4535,4621,5134,1,1,1
958,4621,4535,5135,1,1,1
958,4535,4536,5136,1,1,1
1017,958,4536,5137,1,1,1
1017,4536,959,5138,1,1,1
895,4622,959,5139,1,1,1
895,4537,4622,5140,1,1,1
4537,4623,4622,5141,1,1,1
4537,4538,4623,5142,1,1,1
4538,4624,4623,5143,1,1,1
4538,4539,4624,5144,1,1,1
4539,4625,4624,5145,1,1,1
4539,4540,4625,5146,1,1,1
4626,4625,4540,5147,1,1,1
4626,4540,897,5148,1,1,1
4626,898,4713,5149,1,1,1
4626,897,898,5150,1,1,1
4453,4713,898,5151,1,1,1
4453,4627,4713,5152,1,1,1
4627,4453,4541,5153,1,1,1
1020,4542,4628,5154,1,1,1
961,4629,4543,5155,1,1,1
961,4543,4544,5156,1,1,1
4544,1021,961,5157,1,1,1
4544,4545,1021,5158,1,1,1
962,1021,4545,5159,1,1,1
962,4545,4546,5160,1,1,1
963,962,4546,5161,1,1,1
963,4630,962,5162,1,1,1
963,4547,4630,5163,1,1,1
963,4546,4547,5164,1,1,1
964,4630,4547,5165,1,1,1
964,4631,4630,5166,1,1,1
964,4548,4631,5167,1,1,1
964,4547,4548,5168,1,1,1
965,4631,4548,5169,1,1,1
965,4632,4631,5170,1,1,1
965,4549,4632,5171,1,1,1
965,4548,4549,5172,1,1,1
966,4632,4549,5173,1,1,1
966,4633,4632,5174,1,1,1
966,4550,4633,5175,1,1,1
966,4549,4550,5176,1,1,1
967,4633,4550,5177,1,1,1
967,4634,4633,5178,1,1,1
967,4551,4634,5179,1,1,1
967,4550,4551,5180,1,1,1
968,4634,4551,5181,1,1,1
968,4635,4634,5182,1,1,1
968,4552,4635,5183,1,1,1
968,4551,4552,5184,1,1,1
969,4635,4552,5185,1,1,1
969,4636,4635,5186,1,1,1
969,4553,4636,5187,1,1,1
969,4552,4553,5188,1,1,1
4637,4636,4553,5189,1,1,1
4637,4553,4554,5190,1,1,1
4554,4638,4637,5191,1,1,1
4554,4555,4638,5192,1,1,1
4555,4639,4638,5193,1,1,1
4555,4556,4639,5194,1,1,1
1026,4639,4556,5195,1,1,1
1026,4556,970,5196,1,1,1
970,4640,1026,5197,1,1,1
970,971,4640,5198,1,1,1
971,4641,4640,5199,1,1,1
971,972,4641,5200,1,1,1
972,4642,4641,5201,1,1,1
972,4557,4642,5202,1,1,1
973,4642,4557,5203,1,1,1
973,4643,4642,5204,1,1,1
973,4558,4643,5205,1,1,1
973,4557,4558,5206,1,1,1
974,4643,4558,5207,1,1,1
974,4644,4643,5208,1,1,1
974,4559,4644,5209,1,1,1
974,4558,4559,5210,1,1,1
975,4644,4559,5211,1,1,1
975,4645,4644,5212,1,1,1
975,4560,4645,5213,1,1,1
975,4559,4560,5214,1,1,1
976,4645,4560,5215,1,1,1
976,4646,4645,5216,1,1,1
976,4561,4646,5217,1,1,1
976,4560,4561,5218,1,1,1
977,4646,4561,5219,1,1,1
977,4647,4646,5220,1,1,1
977,4562,4647,5221,1,1,1
977,4561,4562,5222,1,1,1
978,4647,4562,5223,1,1,1
978,4648,4647,5224,1,1,1
978,4563,4648,5225,1,1,1
978,4562,4563,5226,1,1,1
979,4648,4563,5227,1,1,1
979,4649,4648,5228,1,1,1
979,4564,4649,5229,1,1,1
979,4563,4564,5230,1,1,1
980,4649,4564,5231,1,1,1
980,4650,4649,5232,1,1,1
980,4565,4650,5233,1,1,1
980,4564,4565,5234,1,1,1
981,4650,4565,5235,1,1,1
981,4651,4650,5236,1,1,1
981,4566,4651,5237,1,1,1
981,4565,4566,5238,1,1,1
4567,4651,4566,5239,1,1,1
4567,4652,4651,5240,1,1,1
982,4652,4567,5241,1,1,1
982,4653,4652,5242,1,1,1
982,4568,4653,5243,1,1,1
982,4567,4568,5244,1,1,1
983,4653,4568,5245,1,1,1
983,4654,4653,5246,1,1,1
983,4569,4654,5247,1,1,1
983,4568,4569,5248,1,1,1
984,4654,4569,5249,1,1,1
984,4655,4654,5250,1,1,1
984,4570,4655,5251,1,1,1
984,4569,4570,5252,1,1,1
985,4655,4570,5253,1,1,1
985,4656,4655,5254,1,1,1
985,4571,4656,5255,1,1,1
985,4570,4571,5256,1,1,1
4571,4657,4656,5257,1,1,1
4571,4572,4657,5258,1,1,1
4572,4658,4657,5259,1,1,1
4572,4573,4658,5260,1,1,1
986,4658,4573,5261,1,1,1
986,4659,4658,5262,1,1,1
986,4574,4659,5263,1,1,1
986,4573,4574,5264,1,1,1
987,4659,4574,5265,1,1,1
987,4660,4659,5266,1,1,1
987,4575,4660,5267,1,1,1
987,4574,4575,5268,1,1,1
988,4660,4575,5269,1,1,1
988,4661,4660,5270,1,1,1
988,4576,4661,5271,1,1,1
988,4575,4576,5272,1,1,1
989,4661,4576,5273,1,1,1
989,1043,4661,5274,1,1,1
989,4577,1043,5275,1,1,1
989,4576,4577,5276,1,1,1
926,1043,4577,5277,1,1,1
926,1044,1043,5278,1,1,1
4578,1044,926,5279,1,1,1
1045,4578,990,5280,1,1,1
990,4662,1045,5281,1,1,1
990,4579,4662,5282,1,1,1
991,4662,4579,5283,1,1,1
991,4663,4662,5284,1,1,1
991,4580,4663,5285,1,1,1
991,4579,4580,5286,1,1,1
992,4663,4580,5287,1,1,1
992,4664,4663,5288,1,1,1
992,4581,4664,5289,1,1,1
992,4580,4581,5290,1,1,1
993,4664,4581,5291,1,1,1
993,4665,4664,5292,1,1,1
993,4582,4665,5293,1,1,1
993,4581,4582,5294,1,1,1
4666,4665,4582,5295,1,1,1
4666,4582,4583,5296,1,1,1
994,4666,4583,5297,1,1,1
994,4667,4666,5298,1,1,1
994,4584,4667,5299,1,1,1
994,4583,4584,5300,1,1,1
995,4667,4584,5301,1,1,1
995,4668,4667,5302,1,1,1
995,4585,4668,5303,1,1,1
995,4584,4585,5304,1,1,1
996,4668,4585,5305,1,1,1
996,4669,4668,5306,1,1,1
996,4586,4669,5307,1,1,1
996,4585,4586,5308,1,1,1
997,4669,4586,5309,1,1,1
997,4670,4669,5310,1,1,1
997,4587,4670,5311,1,1,1
997,4586,4587,5312,1,1,1
998,4670,4587,5313,1,1,1
998,4671,4670,5314,1,1,1
998,4588,4671,5315,1,1,1
998,4587,4588,5316,1,1,1
999,4671,4588,5317,1,1,1
999,4672,4671,5318,1,1,1
999,4589,4672,5319,1,1,1
999,4588,4589,5320,1,1,1
1000,4672,4589,5321,1,1,1
1000,4589,937,5322,1,1,1
937,4673,1000,5323,1,1,1
937,938,4673,5324,1,1,1
4673,4590,4674,5325,1,1,1
4673,938,4590,5326,1,1,1
4591,4674,4590,5327,1,1,1
4591,4675,4674,5328,1,1,1
1001,4675,4591,5329,1,1,1
1001,4676,4675,5330,1,1,1
1001,4592,4676,5331,1,1,1
1001,4591,4592,5332,1,1,1
4592,4677,4676,5333,1,1,1
4592,4593,4677,5334,1,1,1
4593,4678,4677,5335,1,1,1
4593,4594,4678,5336,1,1,1
4594,4679,4678,5337,1,1,1
4594,1002,4679,5338,1,1,1
1002,4680,4679,5339,1,1,1
4595,4680,1002,5340,1,1,1
4595,4681,4680,5341,1,1,1
4682,4681,4595,5342,1,1,1
4682,4595,943,5343,1,1,1
4683,4682,943,5344,1,1,1
4683,943,4596,5345,1,1,1
1003,4683,4596,5346,1,1,1
1003,4684,4683,5347,1,1,1
1003,4597,4684,5348,1,1,1
1003,4596,4597,5349,1,1,1
1004,4684,4597,5350,1,1,1
1004,4685,4684,5351,1,1,1
1004,4598,4685,5352,1,1,1
1004,4597,4598,5353,1,1,1
1005,4685,4598,5354,1,1,1
1005,4686,4685,5355,1,1,1
1005,4599,4686,5356,1,1,1
1005,4598,4599,5357,1,1,1
1006,4686,4599,5358,1,1,1
1006,4687,4686,5359,1,1,1
1006,4600,4687,5360,1,1,1
1006,4599,4600,5361,1,1,1
1007,4687,4600,5362,1,1,1
1007,4688,4687,5363,1,1,1
1007,4601,4688,5364,1,1,1
1007,4600,4601,5365,1,1,1
4689,4688,4601,5366,1,1,1
4689,4601,4602,5367,1,1,1
4690,4689,4602,5368,1,1,1
4690,4602,4603,5369,1,1,1
4691,4690,4603,5370,1,1,1
4691,4603,4604,5371,1,1,1
1059,4691,4604,5372,1,1,1
1059,4604,4605,5373,1,1,1
4692,1059,4605,5374,1,1,1
4692,4606,1008,5375,1,1,1
4692,4605,4606,5376,1,1,1
1008,4606,4607,5377,1,1,1
1009,1008,4607,5378,1,1,1
1009,947,4608,5379,1,1,1
1010,4609,4693,5380,1,1,1
1010,4608,4609,5381,1,1,1
1011,4693,4609,5382,1,1,1
1011,4694,4693,5383,1,1,1
1011,4610,4694,5384,1,1,1
1011,4609,4610,5385,1,1,1
1012,4694,4610,5386,1,1,1
1012,4695,4694,5387,1,1,1
1012,4611,4695,5388,1,1,1
1012,4610,4611,5389,1,1,1
1013,4695,4611,5390,1,1,1
1013,4611,4612,5391,1,1,1
4696,1013,4612,5392,1,1,1
4696,4612,952,5393,1,1,1
4780,4696,952,5394,1,1,1
4780,952,953,5395,1,1,1
4697,4780,953,5396,1,1,1
4697,953,1014,5397,1,1,1
1014,4698,4697,5398,1,1,1
1014,4529,4698,5399,1,1,1
4782,4698,4529,5400,1,1,1
4782,4529,4613,5401,1,1,1
4613,954,1098,5402,1,1,1
1063,1098,954,5403,1,1,1
4614,1063,954,5404,1,1,1
4699,4614,4615,5405,1,1,1
4700,4699,4615,5406,1,1,1
4700,4615,4616,5407,1,1,1
1015,4700,4616,5408,1,1,1
1015,4701,4700,5409,1,1,1
1015,4617,4701,5410,1,1,1
1015,4616,4617,5411,1,1,1
1016,4701,4617,5412,1,1,1
1016,4702,4701,5413,1,1,1
1016,4618,4702,5414,1,1,1
1016,4617,4618,5415,1,1,1
4618,1066,4702,5416,1,1,1
4618,4619,1066,5417,1,1,1
4619,4703,1066,5418,1,1,1
4619,4620,4703,5419,1,1,1
4704,4703,4620,5420,1,1,1
4704,4620,956,5421,1,1,1
4705,4704,956,5422,1,1,1
4705,956,4621,5423,1,1,1
4621,4706,4705,5424,1,1,1
4621,958,4706,5425,1,1,1
958,4707,4706,5426,1,1,1
958,1017,4707,5427,1,1,1
1017,959,1104,5428,1,1,1
4708,1104,959,5429,1,1,1
4708,959,4622,5430,1,1,1
4709,4708,4622,5431,1,1,1
4709,4622,4623,5432,1,1,1
4623,4710,4709,5433,1,1,1
4623,4624,4710,5434,1,1,1
4624,4711,4710,5435,1,1,1
4624,4625,4711,5436,1,1,1
4625,4712,4711,5437,1,1,1
4625,4626,4712,5438,1,1,1
4713,4712,4626,5439,1,1,1
4714,4627,4541,5440,1,1,1
960,4714,4541,5441,1,1,1
960,1018,4714,5442,1,1,1
1019,1018,960,5443,1,1,1
4715,1020,4628,5444,1,1,1
4629,1068,4716,5445,1,1,1
4629,961,1068,5446,1,1,1
961,1021,1068,5447,1,1,1
1022,1021,962,5448,1,1,1
1022,962,4630,5449,1,1,1
1023,1022,4630,5450,1,1,1
1023,4717,1022,5451,1,1,1
1023,4631,4717,5452,1,1,1
1023,4630,4631,5453,1,1,1
1024,4717,4631,5454,1,1,1
1024,4718,4717,5455,1,1,1
1024,4632,4718,5456,1,1,1
1024,4631,4632,5457,1,1,1
4719,4718,4632,5458,1,1,1
4719,4632,4633,5459,1,1,1
1025,4719,4633,5460,1,1,1
1025,4720,4719,5461,1,1,1
1025,4634,4720,5462,1,1,1
1025,4633,4634,5463,1,1,1
4721,4720,4634,5464,1,1,1
4721,4634,4635,5465,1,1,1
4722,4721,4635,5466,1,1,1
4722,4635,4636,5467,1,1,1
4636,4723,4722,5468,1,1,1
4636,4637,4723,5469,1,1,1
4637,4724,4723,5470,1,1,1
4637,4638,4724,5471,1,1,1
4638,1071,4724,5472,1,1,1
4638,4639,1071,5473,1,1,1
4725,1071,4639,5474,1,1,1
4725,4639,1026,5475,1,1,1
1026,4726,4725,5476,1,1,1
1026,4640,4726,5477,1,1,1
1027,4726,4640,5478,1,1,1
1027,4727,4726,5479,1,1,1
1027,4641,4727,5480,1,1,1
1027,4640,4641,5481,1,1,1
1028,4727,4641,5482,1,1,1
1028,4728,4727,5483,1,1,1
1028,4642,4728,5484,1,1,1
1028,4641,4642,5485,1,1,1
1029,4728,4642,5486,1,1,1
1029,4729,4728,5487,1,1,1
1029,4643,4729,5488,1,1,1
1029,4642,4643,5489,1,1,1
1030,4729,4643,5490,1,1,1
1030,4730,4729,5491,1,1,1
1030,4644,4730,5492,1,1,1
1030,4643,4644,5493,1,1,1
1031,4730,4644,5494,1,1,1
1031,4731,4730,5495,1,1,1
1031,4645,4731,5496,1,1,1
1031,4644,4645,5497,1,1,1
1032,4731,4645,5498,1,1,1
1032,4732,4731,5499,1,1,1
1032,4646,4732,5500,1,1,1
1032,4645,4646,5501,1,1,1
1033,4732,4646,5502,1,1,1
1033,4733,4732,5503,1,1,1
1033,4647,4733,5504,1,1,1
1033,4646,4647,5505,1,1,1
1034,4733,4647,5506,1,1,1
1034,4734,4733,5507,1,1,1
1034,4648,4734,5508,1,1,1
1034,4647,4648,5509,1,1,1
1035,4734,4648,5510,1,1,1
1035,4735,4734,5511,1,1,1
1035,4649,4735,5512,1,1,1
1035,4648,4649,5513,1,1,1
1036,4735,4649,5514,1,1,1
1036,4736,4735,5515,1,1,1
1036,4650,4736,5516,1,1,1
1036,4649,4650,5517,1,1,1
1037,4736,4650,5518,1,1,1
1037,4737,4736,5519,1,1,1
1037,4651,4737,5520,1,1,1
1037,4650,4651,5521,1,1,1
4737,4652,4738,5522,1,1,1
4737,4651,4652,5523,1,1,1
4653,4738,4652,5524,1,1,1
4653,4739,4738,5525,1,1,1
1038,4739,4653,5526,1,1,1
1038,4740,4739,5527,1,1,1
1038,4654,4740,5528,1,1,1
1038,4653,4654,5529,1,1,1
1039,4740,4654,5530,1,1,1
1039,4741,4740,5531,1,1,1
1039,4655,4741,5532,1,1,1
1039,4654,4655,5533,1,1,1
4742,4741,4655,5534,1,1,1
4742,4655,4656,5535,1,1,1
4657,4742,4656,5536,1,1,1
4657,4743,4742,5537,1,1,1
4744,4743,4657,5538,1,1,1
4744,4657,4658,5539,1,1,1
1040,4744,4658,5540,1,1,1
1040,4745,4744,5541,1,1,1
1040,4659,4745,5542,1,1,1
1040,4658,4659,5543,1,1,1
1041,4745,4659,5544,1,1,1
1041,4746,4745,5545,1,1,1
1041,4660,4746,5546,1,1,1
1041,4659,4660,5547,1,1,1
1042,4746,4660,5548,1,1,1
1042,4747,4746,5549,1,1,1
1042,4661,4747,5550,1,1,1
1042,4660,4661,5551,1,1,1
1043,4747,4661,5552,1,1,1
1043,1087,4747,5553,1,1,1
1044,1087,1043,5554,1,1,1
4578,1045,4748,5555,1,1,1
1045,4749,4748,5556,1,1,1
1045,4662,4749,5557,1,1,1
1046,4749,4662,5558,1,1,1
1046,4750,4749,5559,1,1,1
1046,4663,4750,5560,1,1,1
1046,4662,4663,5561,1,1,1
1047,4750,4663,5562,1,1,1
1047,4751,4750,5563,1,1,1
1047,4664,4751,5564,1,1,1
1047,4663,4664,5565,1,1,1
4664,4752,4751,5566,1,1,1
4664,4665,4752,5567,1,1,1
4752,4666,4753,5568,1,1,1
4752,4665,4666,5569,1,1,1
1048,4753,4666,5570,1,1,1
1048,4754,4753,5571,1,1,1
1048,4667,4754,5572,1,1,1
1048,4666,4667,5573,1,1,1
1049,4754,4667,5574,1,1,1
1049,4755,4754,5575,1,1,1
1049,4668,4755,5576,1,1,1
1049,4667,4668,5577,1,1,1
1050,4755,4668,5578,1,1,1
1050,4756,4755,5579,1,1,1
1050,4669,4756,5580,1,1,1
1050,4668,4669,5581,1,1,1
1051,4756,4669,5582,1,1,1
1051,4757,4756,5583,1,1,1
1051,4670,4757,5584,1,1,1
1051,4669,4670,5585,1,1,1
4757,4671,4758,5586,1,1,1
4757,4670,4671,5587,1,1,1
1052,4758,4671,5588,1,1,1
1052,4759,4758,5589,1,1,1
1052,4672,4759,5590,1,1,1
1052,4671,4672,5591,1,1,1
4672,4760,4759,5592,1,1,1
4672,1000,4760,5593,1,1,1
4761,4760,1000,5594,1,1,1
4761,1000,4673,5595,1,1,1
4761,4674,4762,5596,1,1,1
4761,4673,4674,5597,1,1,1
4762,4675,1053,5598,1,1,1
4762,4674,4675,5599,1,1,1
1053,4675,4676,5600,1,1,1
4676,4763,1053,5601,1,1,1
4676,4677,4763,5602,1,1,1
4764,4763,4677,5603,1,1,1
4764,4677,4678,5604,1,1,1
4765,4764,4678,5605,1,1,1
4765,4678,4679,5606,1,1,1
4679,4766,4765,5607,1,1,1
4679,4680,4766,5608,1,1,1
4680,4767,4766,5609,1,1,1
4680,4681,4767,5610,1,1,1
1054,4767,4681,5611,1,1,1
1054,4681,4682,5612,1,1,1
1054,4683,4768,5613,1,1,1
1054,4682,4683,5614,1,1,1
1055,4768,4683,5615,1,1,1
1055,4769,4768,5616,1,1,1
1055,4684,4769,5617,1,1,1
1055,4683,4684,5618,1,1,1
1056,4769,4684,5619,1,1,1
1056,4770,4769,5620,1,1,1
1056,4685,4770,5621,1,1,1
1056,4684,4685,5622,1,1,1
1057,4770,4685,5623,1,1,1
1057,4685,4686,5624,1,1,1
1058,1057,4686,5625,1,1,1
1058,4686,4687,5626,1,1,1
4771,1058,4687,5627,1,1,1
4771,4687,4688,5628,1,1,1
4688,4772,4771,5629,1,1,1
4688,4689,4772,5630,1,1,1
4689,4773,4772,5631,1,1,1
4689,4690,4773,5632,1,1,1
4774,4773,4690,5633,1,1,1
4774,4690,4691,5634,1,1,1
1096,4774,4691,5635,1,1,1
1096,4691,1059,5636,1,1,1
4692,1097,1059,5637,1,1,1
4692,1008,1097,5638,1,1,1
1097,1008,1060,5639,1,1,1
1060,1008,1009,5640,1,1,1
4857,1060,1009,5641,1,1,1
4857,1009,4608,5642,1,1,1
1010,4857,4608,5643,1,1,1
1010,4693,4857,5644,1,1,1
1061,4694,4775,5645,1,1,1
1061,4693,4694,5646,1,1,1
1062,4775,4694,5647,1,1,1
1062,4776,4775,5648,1,1,1
1062,4695,4776,5649,1,1,1
1062,4694,4695,5650,1,1,1
4777,4776,4695,5651,1,1,1
4777,4695,1013,5652,1,1,1
1013,4778,4777,5653,1,1,1
1013,4696,4778,5654,1,1,1
4696,4779,4778,5655,1,1,1
4696,4780,4779,5656,1,1,1
4781,4780,4697,5657,1,1,1
4781,4697,4698,5658,1,1,1
4782,4781,4698,5659,1,1,1
4934,4782,4613,5660,1,1,1
1098,4934,4613,5661,1,1,1
1063,4614,1099,5662,1,1,1
1099,4699,4783,5663,1,1,1
1099,4614,4699,5664,1,1,1
4784,4783,4699,5665,1,1,1
4784,4699,4700,5666,1,1,1
1064,4784,4700,5667,1,1,1
1064,4785,4784,5668,1,1,1
1064,4701,4785,5669,1,1,1
1064,4700,4701,5670,1,1,1
1065,4785,4701,5671,1,1,1
1065,4786,4785,5672,1,1,1
1065,4702,4786,5673,1,1,1
1065,4701,4702,5674,1,1,1
1066,4786,4702,5675,1,1,1
1066,4787,4786,5676,1,1,1
4787,4703,4788,5677,1,1,1
4787,1066,4703,5678,1,1,1
4789,4788,4703,5679,1,1,1
4789,4703,4704,5680,1,1,1
4790,4789,4704,5681,1,1,1
4790,4704,4705,5682,1,1,1
4705,4791,4790,5683,1,1,1
4705,4706,4791,5684,1,1,1
4706,4792,4791,5685,1,1,1
4706,4707,4792,5686,1,1,1
4707,4870,4792,5687,1,1,1
4707,1017,4870,5688,1,1,1
1017,1104,4870,5689,1,1,1
1104,4708,4793,5690,1,1,1
4794,4793,4708,5691,1,1,1
4794,4708,4709,5692,1,1,1
4709,4795,4794,5693,1,1,1
4709,4710,4795,5694,1,1,1
4710,4796,4795,5695,1,1,1
4710,4711,4796,5696,1,1,1
4711,4797,4796,5697,1,1,1
4711,4712,4797,5698,1,1,1
4712,4798,4797,5699,1,1,1
4712,4713,4798,5700,1,1,1
4714,1108,4627,5701,1,1,1
1108,4714,1018,5702,1,1,1
1018,1019,1067,5703,1,1,1
1067,1019,1020,5704,1,1,1
4799,1067,1020,5705,1,1,1
4799,1020,4715,5706,1,1,1
4800,4716,1068,5707,1,1,1
1068,1021,1069,5708,1,1,1
1069,1022,1109,5709,1,1,1
1069,1021,1022,5710,1,1,1
1070,1109,1022,5711,1,1,1
1070,1022,4717,5712,1,1,1
4717,4801,1070,5713,1,1,1
4717,4718,4801,5714,1,1,1
4802,4801,4718,5715,1,1,1
4802,4718,4719,5716,1,1,1
4803,4802,4719,5717,1,1,1
4803,4719,4720,5718,1,1,1
4804,4803,4720,5719,1,1,1
4804,4720,4721,5720,1,1,1
4805,4804,4721,5721,1,1,1
4805,4721,4722,5722,1,1,1
4806,4805,4722,5723,1,1,1
4806,4722,4723,5724,1,1,1
4723,4807,4806,5725,1,1,1
4723,4724,4807,5726,1,1,1
1111,4807,4724,5727,1,1,1
1111,4724,1071,5728,1,1,1
1071,4808,1111,5729,1,1,1
1071,4725,4808,5730,1,1,1
1072,4808,4725,5731,1,1,1
1072,4809,4808,5732,1,1,1
1072,4726,4809,5733,1,1,1
1072,4725,4726,5734,1,1,1
1073,4809,4726,5735,1,1,1
1073,4810,4809,5736,1,1,1
1073,4727,4810,5737,1,1,1
1073,4726,4727,5738,1,1,1
1074,4810,4727,5739,1,1,1
1074,4811,4810,5740,1,1,1
1074,4728,4811,5741,1,1,1
1074,4727,4728,5742,1,1,1
1075,4811,4728,5743,1,1,1
1075,4812,4811,5744,1,1,1
1075,4729,4812,5745,1,1,1
1075,4728,4729,5746,1,1,1
1076,4812,4729,5747,1,1,1
1076,4813,4812,5748,1,1,1
1076,4730,4813,5749,1,1,1
1076,4729,4730,5750,1,1,1
1077,4813,4730,5751,1,1,1
1077,4814,4813,5752,1,1,1
1077,4731,4814,5753,1,1,1
1077,4730,4731,5754,1,1,1
1078,4814,4731,5755,1,1,1
1078,4815,4814,5756,1,1,1
1078,4732,4815,5757,1,1,1
1078,4731,4732,5758,1,1,1
1079,4815,4732,5759,1,1,1
