XP,YP,ZP,PID
4765,10855,2130.45144653,667
4765,10865,2132.42776489,668
4765,10905,2141.54946899,669
4765,10915,2144.87115479,670
4765,10925,2148.97485352,671
4765,11045,2211.56304932,672
4765,11125,2248.17605591,673
4765,11135,2251.69976807,674
4766.00999799,10292.41399718,2077.10104679,675
4768.67763711,10288.67763711,2076.80720111,676
4769.3137381,10287.80876036,2076.716094,677
4770,10010.24169922,2009.52767944,678
4770,10020.58105469,2009.74328613,679
4770,10030.04882813,2010.22439575,680
4770,10040.0012207,2011.05714417,681
4770,10050,2012.0344696,682
4770,10060,2013.00370789,683
4770,10070,2014.18702698,684
4770,10080,2015.92980957,685
4770,10120,2024.68392944,686
4770,10150,2026.67420959,687
4770,10160,2027.50917053,688
4770,10170,2028.86094666,689
4770,10180,2030.54910278,690
4770,10190,2032.21063232,691
4770,10200,2033.96951294,692
4770,10210,2036.5291748,693
4770,10220,2040.40658569,694
4770,10260,2062.18614197,695
4770,10270,2067.82502747,696
4770,10470,2074.85131836,697
4770,10480,2070.66873169,698
4770,10490,2068.96142578,699
4770,10500,2069.56132507,700
4770,10510,2071.61599731,701
4770,10520,2074.35632324,702
4770,10530,2077.35665894,703
4770,10550,2083.10426331,704
4770,10560,2085.32762146,705
4770,10570,2087.03523254,706
4770,10580,2088.63206482,707
4770,10590,2090.51278687,708
4770,10620,2098.81944275,709
4770,10670,2112.77024841,710
4770,10680,2113.57514954,711
4770,10690,2112.8977356,712
4770,10710,2109.44413757,713
4770,10720,2108.34031677,714
4770,10730,2108.30484009,715
4770,10740,2109.3656311,716
4770,10750,2111.10108948,717
4770,10760,2112.82418823,718
4770,10770,2114.15338135,719
4770,10780,2115.31877136,720
4770,10790,2116.80924988,721
4770,10800,2118.82661438,722
4770,10810,2121.11314392,723
4770,10820,2123.27233887,724
4770,10830,2125.13017273,725
4770,10840,2126.78430176,726
4770,10850,2128.47200012,727
4770,10860,2130.30877686,728
4770,10870,2132.15066528,729
4770,10880,2133.89703369,730
4770,10890,2135.71725464,731
4770,10900,2137.89453125,732
4770,10910,2140.71313477,733
4770,10920,2144.39477539,734
